report,source,authored_at,author,status,incident_title,incident_category,important,place_name,note,relevant
Sloww RT @ameyaw112: Why were Metro TV reporters attacked? #sad #ghanadecides #ghanaelections #GhanaDecides2012,Twitter,12/9/2012 19:07,onekums,,,,,,,Y
Every REPORTER be REPORTER!!! RT @ameyaw112: Why were Metro TV reporters attacked? #sad #ghanadecides #ghanaelections #GhanaDecides2012,Twitter,12/9/2012 19:08,Realitee,,,,,,,Y
Leaked Conversation between EC Commissioner and Candidates on whatsapp #ghanadecides #ghanaelections http://t.co/6s7MtoNM,Twitter,12/9/2012 19:12,omgGhanaDotCom,,,,,,,Y
Where you at? â€œ@AnyigbahRanger: Biometric thingy not working.No verification whatsoever.I'm gonna vote 3 times.Just watch me!!â€,Twitter,12/7/2012 8:49,BTetteh,,,,,,,Y
"""ALL DIE BE DIE"" RT @ameyaw112 Why were Metro TV reporters attacked? #sad #ghanadecides #ghanaelections #GhanaDecides2012",Twitter,12/9/2012 19:14,kakra_,,,,,,,Y
"#ghanaelections NPP supporters surround the Electoral College, protesting results. Looks like it might be turning violent.",Twitter,12/9/2012 19:13,NickNorbrook,,,,,,,Y
Leaked Conversation between EC Commissioner and Candidates on whatsapp #ghanadecides #ghanaelections http://t.co/gSGPgq2v,Twitter,12/9/2012 19:14,zionfelixdottk,,,,,,,Y
Is the #ghanaelections2012 coming down to only #johnthe4th and #NanaAkufo-Addo? #ghanadecides #Ghana @JohnDramaniMahama @NanaAkufo-Addo,Twitter,12/7/2012 8:49,thePOEET,,,,,,,
#GhanaDecides 14.07 million voters in Ghana have biometric voters cards. There's also no restriction to movement for the polls.,Twitter,12/7/2012 8:53,OluwaseunP,,,,,,,
Funny name for a polling station RT @SandisterTei So there is a polling center called Auntie Maggie #election2012 #ghanadecides,Twitter,12/7/2012 8:53,Cyndy246,,,,,,,
Voting underway at the Roman primary school polling station in Nungua.@GhanaDecides#ghanaelections http://t.co/nq7NO1tG,Twitter,12/7/2012 8:53,Lamisi_d,,,,,,,Y
@konkrumah its very calm at my polling station(PCG-Parousia). Voting has began and no major incident has been recorded yet #ghanadecides,Twitter,12/7/2012 8:54,nanacycoz,,,,,,,Y
"And so they cheated,why should we fight for the othersâ€¦no politician is worth it #ghanadecides #peacefulelections2012",Twitter,12/9/2012 19:35,nicedude123,,,,,,,
this exercise is once every four years so why cant afari gyan and his men get it right!!! #votingmaterialsdelay #ghanadecides,Twitter,12/7/2012 9:03,woenam,,,,,,,
A little bit of confusion at madina primary school B polling station. Ba everything is smooth now. #GhanaDecides http://t.co/yjUIkh6C,Twitter,12/7/2012 9:06,realnadom4lyfe,,,,,,,Y
"""@mankwabebe: On ma way to vote!!"" Vote wisely oo #ghanadecides #elections.",Twitter,12/7/2012 9:10,ClaudeAyitey,,,,,,,
I like the way Ghana are getting technological and all social 'media-ic' with this election. It says a lot. #ghanadecides #elections,Twitter,12/7/2012 9:12,ClaudeAyitey,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"@Osam_Sarsah herh, ma guy! Watch your words. No need for fear and panic #ghanadecides #elections",Twitter,12/7/2012 9:14,ClaudeAyitey,,,,,,,
"@alha06 Agreed, but to some extent. shldnt become a trend cajoling losing batch #ghanaelections2012 #ghanadecides",Twitter,12/9/2012 20:02,thePOEET,,,,,,,
And the winner is ..... (Drum Roll Please) #minorityrights #ghanadecides #vote2012  @ghanaelections @Ghanareporters @ghanaelections  WHO!?,Twitter,12/9/2012 20:10,paulaibbotson,,,,,,,
"""@genius_boy_7: Ghana is trending worldwide!! #Peace"" #ghanadecides #ghanaelections #elections",Twitter,12/7/2012 9:23,ClaudeAyitey,,,,,,,
"Bhenchen Kyi, 17, set herself on fire in Dokarmo region of Tsekhog, Rebkong, eastern Tibet at around 8 pm (local time). And died. #FreeTibet",Twitter,12/9/2012 20:16,Sonja_Jo,,,,,,,
"In other news, there's been an earthquake in Japan. #ghanadecides #ghanaelections http://t.co/dy9MiWOb""",Twitter,12/7/2012 9:25,ClaudeAyitey,,,,,,,
Patrick Smith outlines the big questions on #ghanaelections still to be answered as Ghana awaits final results http://t.co/dIC3OzsL,Twitter,12/9/2012 20:17,theafricareport,,,,,,,
"@NewsHour I know it's a global phenomenon, but no significant change here in eastern Canada. All within climate normals for the region.",Twitter,12/9/2012 20:18,BruceFraser,,,,,,,
Patrick Smith outlines the big questions on #ghanaelections still to be answered as Ghana awaits final results http://t.co/FM7SBBb5,Twitter,12/9/2012 20:22,vincentduhem,,,,,,,
I'll actually be surprise if any candidate wins one touch the first round! #ghanadecides #ghanaelections,Twitter,12/7/2012 9:27,ClaudeAyitey,,,,,,,
#ElectionNuuz A 55yr old man caught for trying to vote twice at a polling station at Kumasi-Adum,Twitter,12/7/2012 9:28,opoowazy,,,,,,,Y
@creamy_hargy @k_asante10. Have a look @ voters map.u'll find NPP won only eastern n ashanti regions.Ring any bellS??!,Twitter,12/9/2012 20:27,Paeson33,,,,,,,
"""@opoowazy: A 55yr old man caught for trying to vote twice at a polling station at Kumasi-Adum""",Twitter,12/7/2012 9:30,_Ato__,,,,,,,Y
"I respect the #NPP, and I admire them very much but i think the party's story about rigging doesnt add up #ghanaelections2012 #ghanadecides",Twitter,12/9/2012 20:29,thePOEET,,,,,,,
Ice water business going on! #ghanadecides #elections #Ghana http://t.co/kdzCyDKS,Twitter,12/7/2012 9:31,80_OH,,,,,,,
can #NPP pls identify the party agents at these rigged polling stations for us to ask them few questions? #ghanaelections2012 #ghanadecides,Twitter,12/9/2012 20:33,thePOEET,,,,,,,Y
"""@opoowazy: A 55yr old man caught for trying to vote twice at a polling station at Kumasi-Adum""..@kobbydope",Twitter,12/7/2012 9:33,lexwealth1,,,,,,,Y
".@rgpeman in action, covering the polls at Dzorwulu Open Space 138 polling station. #ghanadecides #letsvote http://t.co/LSrBCGsn",Twitter,12/7/2012 9:33,gamelmag,,,,,,,Y
"He just earned himself a 55-year jail term  ""@opoowazy: A 55yr old man caught for trying to vote twice at a polling station at Kumasi-Adum""",Twitter,12/7/2012 9:32,oh_RICA,,,,,,,Y
just casted my vote #ghanadecides #elections #Ghana http://t.co/LBoZJhBd,Twitter,12/7/2012 9:34,80_OH,,,,,,,
Best doodles ever: This alone made my day. http://t.co/6mHJBaRY #ghanadecides #ghanaelections #letsvote,Twitter,12/7/2012 9:34,ClaudeAyitey,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
I'm afraid this pollling station(Pentecost Bubiashie Central-okaikoi south) needs more policemen and EC officials. http://t.co/p4PF6Spb,Twitter,12/7/2012 9:35,nii_ayertey,,,,,,,Y
The Apostolic 1 polling center at the Ashaiman constituency has been stalled as the verification machine is experiencing battery failure.,Twitter,12/7/2012 9:36,ghanaelections,,,,,,,Y
Look whose on @Africasa --&gt; #ghanadecides http://t.co/X4Mtyt4g #ghanaelections,Twitter,12/9/2012 20:47,IDEGGhana,,,,,,,
A special doodle for today's elections in Ghana - get voting! #ghanadecides http://t.co/n0LJ03MO,Twitter,12/7/2012 9:38,googleafrica,,,,,,,
Look who's on @AfricasaCountry --&gt; #ghanadecides playlist http://t.co/X4Mtyt4g #ghanaelections,Twitter,12/9/2012 20:49,IDEGGhana,,,,,,,
"Just woke up from bed, and tuned in to @Joy997FM #ghanadecides #ghanaelections",Twitter,12/7/2012 9:40,ClaudeAyitey,,,,,,,
the qeue is long so they have closed the gate #ghanadecides #ghanaelections@#ghanavotes @okaikwei north http://t.co/k5kja0r0,Twitter,12/7/2012 9:40,windowtograce,,,,,,,Y
"Bhenchen Kyi, 17, set herself on fire in Dokarmo region of Tsekhog, Rebkong, eastern Tibet &amp; died on her protest :(",Twitter,12/9/2012 20:52,chiw,,,,,,,Y
@konkrumah I'm think you can stream on Youtube for those without MultiTV but may want to see footages. #ghanadecides #ghanaelections,Twitter,12/7/2012 9:42,ClaudeAyitey,,,,,,,
Good job 24 year old Sampson Ato Derrick RT @80_OH: just casted my vote #ghanadecides #elections #Ghana http://t.co/2sITlFJn,Twitter,12/7/2012 9:43,chillz_maniac,,,,,,,
peaceful ghana elections. results to be announced tonight!,Twitter,12/9/2012 20:58,SueSusanPerez,,,,,,,
"""RT @Alex_Binger: NPP TWEETS FLOODING MY TL!!!!!!!!!"" #ghanadecides #ghanaelections",Twitter,12/7/2012 9:45,ClaudeAyitey,,,,,,,
pple have started stealing ballot boxes.. Eeeiii ghana,Twitter,12/7/2012 9:47,metakay,,,,,,,Y
u done voting ?? @chillz_maniac #ghanadecides #elections #Ghana,Twitter,12/7/2012 9:47,_Guyolla,,,,,,,
verification machines not recognising a lot of people #ghanadecides . Clean your hands properly:advise,Twitter,12/7/2012 9:48,mathapoly,,,,,,,Y
monitoring the elections live from my base #ghanadecides the electoral process has changed due to the internet,Twitter,12/7/2012 9:48,blacknap,,,,,,,
BREAKING: EC has confirmed multimedia's prediction of JohnDramaniMahama winning the 2012 elections - JoyTV #ghanadecides #ghanaelections,Twitter,12/9/2012 21:07,bigxghdotcom,,,,,,,
EC says not enough evidence to establish NPP's claims. EC will announce results once it has enough data. @ghanaelections @AfricaJerry,Twitter,12/9/2012 21:07,Ghana125,,,,,,,
yep RT @blacknap: monitoring the elections live from my base #ghanadecides the electoral process has changed due to the internet,Twitter,12/7/2012 9:50,chief7walcott,,,,,,,
BREAKING: EC has confirmed multimedia's prediction of JohnDramaniMahama winning the 2012 elections - JoyTV #ghanadecides http://t.co/8awv93YA,Twitter,12/9/2012 21:08,bomaye3,,,,,,,
"@akwasisarpong Many polling stations at Teshie, Nungua, Baatsona are yet to start. Magterials arrive late, power has failed.#ghanadecides",Twitter,12/7/2012 9:50,AlexAdjeiBram,,,,,,,Y
pls make sure your hands are properly washed to ensure easier verification by the devices #ghanaelections #ghanadecides,Twitter,12/7/2012 9:50,TechyAfrica,,,,,,,
"""The #NPP should gather their grievances and deliberate within the limits of the law"" -Rev.Asante of NPC #ghanaelections #ghanadecides",Twitter,12/9/2012 21:10,IDEGGhana,,,,,,,
JohnDramaniMahama officialy declared winner. #ghanadecides #ghanaelections,Twitter,12/9/2012 21:11,fredadjei,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"""Peace is of prime importance to #Ghana and comes above results and pol. parties."" -Rev.Asante #ghanadecides #ghanaelections",Twitter,12/9/2012 21:12,IDEGGhana,,,,,,,
Now that #EC has declared the result let me congratulate the Pres. #Johnthe4th on his victory @JohnDramaniMahama #ghanaelections2012 #ghanadecides,Twitter,12/9/2012 21:14,thePOEET,,,,,,,
"""@FabSeanJay: A lot of centers have not started voting yet - almost 3hrs through - electoral commission why? #GhanaDecides !""",Twitter,12/7/2012 9:56,Quame7,,,,,,,Y
"Please calm down. RT @Quame7: ""@FabSeanJay: A lot of centers have not started voting yet - almost 3hrs through - EC why? #GhanaDecides !""",Twitter,12/7/2012 9:56,Chxta,,,,,,,Y
79% turnout in peaceful and democratic #ghanadecides elections. Wonder what know-it-all western pundits will make of it?m,Twitter,12/9/2012 21:17,Msuwonkunda,,,,,,,
Voters patiently waiting for the polls to open #ghanadecides #ghana #elections http://t.co/xfibb3kI,Twitter,12/7/2012 9:58,FDAfrica,,,,,,,
People nabbed for trying to steal ballot boxes in Kumasi. Is this the free and fair elections @JohnDramaniMahama promised??,Twitter,12/7/2012 10:00,Pimp_Fada,,,,,,,Y
"Lets remb RT@IDEGGhana: ""Peace is of prime importance to #Ghana and comes above results and pol. parties."" -Rev.Asante  #ghanaelections",Twitter,12/9/2012 21:22,edengeneet,,,,,,,
"RT @NewsBytesNow: Proceedings at Apostolic 1 polling center,Ashaiman constituency stalled; verification machine experiencing battery fai ...",Twitter,12/7/2012 10:02,mathapoly,,,,,,,Y
Naa I still dey room. RT @_Guyolla: u done voting ?? @chillz_maniac #ghanadecides #elections #Ghana,Twitter,12/7/2012 10:03,chillz_maniac,,,,,,,
@readJerome ur NDC hooligans are trying to steal ballot boxes in Kumasi. Thought @JohnDramaniMahama said this wouldn't happen,Twitter,12/7/2012 10:03,Pimp_Fada,,,,,,,Y
"+1. This&gt;&gt; RT ""@googleafrica: A special doodle for today's elections in Ghana - get voting! #ghanadecides http://t.co/Y5pm2XNk""",Twitter,12/7/2012 10:04,Qaphui,,,,,,,
"Proceedings at Apostolic 1 polling center,Ashaiman constituency stalled; verification machine experiencing battery failure #GhanaDecides""",Twitter,12/7/2012 10:06,Latyph27,,,,,,,Y
Any moment now some pundits are going to refute these results from #ghanadecides elections. http://t.co/aQtuVmZ3,Twitter,12/9/2012 21:30,Msuwonkunda,,,,,,,
Jst read that EC has confirmed multimedia's prediction of JohnDramaniMahama winning the 2012 elections - JoyTV #ghanadecides #ghanaelections,Twitter,12/9/2012 21:31,elpapiray,,,,,,,Y
"Western pundits running their mouths on how results from the #ghanadecides elections were first announced on FB, 2 words: Obama. Twitter",Twitter,12/9/2012 21:33,Msuwonkunda,,,,,,,
"I heard sum macho men r stealing ballot boxes at d Ablekuma north constituency, PLS #GHANA  LET PEACE RAIN...RT IF U LUV GHANA",Twitter,12/7/2012 10:12,acorlork,,,,,,,Y
"John rawlings-volta,john agyekum-ashanti,john mills-central n now JohnDramaniMahama-northern region!!!!! Dese JOHNS",Twitter,12/9/2012 21:36,MzMenz,,,,,,,
People have started stealing ballot boxes. Oh!Ghana,Twitter,12/7/2012 10:12,onua_zionfelix,,,,,,,Y
